Date,Value
1614,24.0296
1615,24.925
1616,25.2843
1617,25.5374
1618,26.5269
1619,26.7371
1620,27.2057
1621,27.1532
1622,27.2207
1623,26.9576
1624,27.3786
1625,27.4003
1626,27.2165
1627,27.0421
1628,27.042
1629,28.0589
1630,29.1418
1631,31.9468
1632,33.1532
1633,33.991
1634,33.9116
1635,33.8618
1636,34.1539
1637,33.8211
1638,33.09
1639,32.3815
1640,31.838
1641,31.9268
1642,32.2852
1643,32.6312
1644,32.3045
1645,31.6317
1646,31.2196
1647,30.598
1648,30.1901
1649,29.7826
1650,29.5487
1651,29.2986
1652,29.0854
1653,28.9538
1654,28.982
1655,28.9215
1656,28.637
1657,28.4196
1658,28.3437
1659,28.4012
1660,28.2416
1661,27.9732
1662,27.8811
1663,27.8248
1664,27.5175
1665,27.1509
1666,26.7649
1667,26.3849
1668,26.0653
1669,25.949
1670,25.7954
1671,25.6989
1672,25.8589
1673,25.9329
1674,25.8641
1675,25.6269
1676,25.3286
1677,25.1489
1678,24.8774
1679,24.5884
1680,24.2959
1681,24.0172
1682,23.8366
1683,23.6428
1684,23.4519
1685,23.2372
1686,23.0418
1687,22.8934
1688,22.7028
1689,22.5076
1690,22.3846
1691,22.2101
1692,22.0657
1693,22.1452
1694,22.1716
1695,22.1305
1696,22.1926
1697,22.2396
1698,22.1786
1699,22.027
1700,21.8365
1701,21.6773
1702,21.5745
1703,21.4023
1704,21.2281
1705,21.0996
1706,21.1848
1707,21.2103
1708,21.2749
1709,21.1707
1710,21.4031
1711,21.4453
1712,21.5496
1713,21.5954
1714,21.4874
1715,21.29
1716,21.0762
1717,21.0209
1718,21.0683
1719,20.9522
1720,20.7659
1721,20.6066
1722,20.4306
1723,20.6079
1724,20.5135
1725,20.327
1726,20.1145
1727,19.9342
1728,19.7752
1729,19.6175
1730,19.4733
1731,19.3252
1732,19.1562
1733,18.9796
1734,18.811
1735,18.6474
1736,18.6631
1737,18.8426
1738,18.9861
1739,19.0165
1740,19.2654
1741,19.3187
1742,19.4374
1743,19.4248
1744,19.2574
1745,19.042
1746,18.9292
1747,18.8565
1748,19.7852
1749,20.3575
1750,20.9176
1751,20.9528
1752,20.7183
1753,20.4879
1754,20.2804
1755,20.0793
1756,19.8997
1757,19.7315
1758,19.4802
1759,19.2091
1760,18.942
1761,18.6867
1762,18.5272
1763,18.324
1764,18.1958
1765,18.1167
1766,18.0328
1767,17.9589
1768,17.8791
1769,17.8177
1770,17.757
1771,17.7134
1772,17.6498
1773,17.5827
1774,17.523
1775,17.4522
1776,17.3821
1777,17.3125
1778,17.1711
1779,17.0034
1780,16.8287
1781,16.6565
1782,16.4905
1783,16.3316
1784,16.2572
1785,16.135
1786,15.999
1787,15.8619
1788,15.7277
1789,15.6794
1790,15.6459
1791,15.552
1792,15.4453
1793,15.3463
1794,15.232
1795,15.1142
1796,14.9976
1797,14.8839
1798,14.7734
1799,14.666
1800,14.5616
1801,14.46
1802,14.3609
1803,14.2642
1804,14.1696
1805,14.077
1806,13.9863
1807,13.8973
1808,13.8099
1809,13.724
1810,13.6394
1811,13.5561
1812,13.4741
1813,13.3931
1814,13.3132
1815,13.2342
1816,13.1562
1817,13.0791
1818,13.0028
1819,12.9273
1820,12.8526
1821,12.7785
1822,12.7052
1823,12.6324
1824,12.5604
1825,12.4889
1826,12.418
1827,12.3476
1828,12.3855
1829,12.4547
1830,12.543
1831,12.6435
1832,12.741
1833,12.8339
1834,12.919
1835,12.9882
1836,13.0546
1837,13.1037
1838,13.15
1839,13.189
1840,13.2106
1841,13.2296
1842,13.2291
1843,13.3765
1844,13.6251
1845,14.7323
1846,15.2806
1847,15.6021
1848,15.653
1849,15.7934
1850,16.0415
1851,16.2927
1852,16.4811
1853,16.4051
1854,16.287
1855,16.2609
1856,16.3297
1857,16.2482
1858,16.1056
1859,16.0002
1860,15.9555
1861,15.8683
1862,15.6971
1863,15.4899
1864,15.3633
1865,15.2584
1866,15.1657
1867,15.0814
1868,15.0091
1869,14.9542
1870,14.9575
1871,14.956
1872,14.9767
1873,14.9434
1874,14.9001
1875,14.8575
1876,14.814
1877,14.9068
1878,14.873
1879,14.8564
1880,14.6758
1881,14.6245
1882,14.592
1883,14.582
1884,14.7175
1885,14.7534
1886,14.7824
1887,15.0156
1888,15.3841
1889,15.6838
1890,15.8459
1891,15.8437
1892,16.0291
1893,16.1565
1894,16.2882
1895,16.3254
1896,16.1796
1897,16.0161
1898,15.8927
1899,15.7851
1900,15.8209
1901,15.8653
1902,15.895
1903,15.8494
1904,15.8418
1905,15.7749
1906,16.2451
1907,16.482
1908,16.6849
1909,16.6569
1910,16.5183
1911,16.6149
1912,16.5334
1913,16.3971
1914,16.2662
1915,16.5967
1916,16.599
1917,16.5015
1918,16.3639
1919,16.2525
1920,16.1714
1921,16.0557
1922,15.9556
1923,15.9387
1924,16.1621
1925,17.1734
1926,17.8003
1927,17.9081
1928,17.9241
1929,18.0288
1930,18.0117
1931,17.8809
